"lambda","alpha","beta"
0.0932669076440647,0.749682013524558,0.00090534924513268
0.200341844456658,1.17176211944099,0.00115417100524942
0.268308459551205,0.775932524045332,0.00114800615334401
0.101556275555544,0.767863837105658,0.00144217952927717
0.0797693479258177,1.01452182617346,0.00105563842693178
0.0895565326451953,0.879481182189311,0.000676380021330927
0.127886018951221,0.811623322659536,0.000901027703307031
0.103542296053298,0.684590363575229,0.000888107150370101
0.107737888000694,0.999089353308607,0.00136912981998297
0.0790911960658509,0.778780312405967,0.000834673381611294
0.171960269595699,0.81058858659053,0.000801707136338157
0.00554618746565261,0.820422815470584,0.00103766035812892
0.0969167329492357,0.795572546833737,0.00169706408578415
0.148300093553958,0.95086960409586,0.00143691563771707
0.0986086185223081,0.943502613306682,0.00132298401393078
0.140290165256466,0.770935196670756,0.000948594300058304
0.113889507510858,0.66080824457886,0.00120381578315197
0.0529175866113353,0.732158937628378,0.000775913564744451
0.229820490245744,0.804750742078128,0.000699168712894748
0.137922032043709,0.916069531769201,0.000948928929627604
0.0722608072443194,1.09542057236593,0.00115942844290912
0.197730257393345,0.786509701496516,0.00110778298547012
0.0890947057214422,0.668882142088982,0.000748113016885915
0.127771080494718,0.780568032002719,0.000731715116684843
0.0414309258765558,1.00775726738373,0.00117608137547132
0.0847907805923271,0.813922505941454,0.00100413016897371
0.152936236853716,0.888563573408442,0.001380365223268
0.153053630788575,0.936085534321291,0.0011296558140753
0.236570701759254,0.923872267535802,0.00156183129084407
0.130752773196297,0.843526069961544,0.00095734616384018
0.0736917482817114,0.817655353720866,0.00102399580078809
0.17027180793576,0.939034784621167,0.00107057040723531
0.136920326709463,0.777960716717338,0.00121382869151735
0.124332084812554,0.769860585694339,0.000973845247365932
0.144107125888539,0.780643167816435,0.000642982227549054
0.16989530450826,0.811915170303169,0.00128150398128981
0.0150384029816901,0.77685211578171,0.00104891343230716
0.104785081147584,0.965834925495218,0.00168235359552327
0.106209499859522,0.656823118539307,0.000970530579526188
0.138294878038816,0.858469772610827,0.000926295221189312
0.0613849014916458,0.776993870980149,0.001104966405447
0.0934282507862908,1.10284949504723,0.00123743845324547
0.0953570318118396,0.841625226671174,0.00167421259337626
0.127976728099935,0.872043479705593,0.000856790184403757
0.132787751815903,0.993862727102215,0.0015147788497161
0.125830677284656,1.29628345139592,0.000788423872024192
0.139151173781385,0.805371981977365,0.00161497298109542
0.113761584017229,0.781680331988621,0.00119383465680314
0.109226934530292,0.679738648288584,0.000992200917145813
0.107683976383912,0.666515595501679,0.00104819585534442
0.171156008402566,0.646425590707117,0.000906019879644051
0.11076765330318,0.676057363699549,0.0007403996623823
0.160432451587272,1.5304019598787,0.001546548029706
0.0908924762511692,0.800375855062874,0.00165523327089775
0.0429594426488069,0.893031675959554,0.0017465249388289
0.158096302466932,0.695125759629614,0.000799814608290901
0.113575193231358,0.634606340005755,0.000666075865752404
0.123265811332484,0.902236685933765,0.00137328622581404
0.1321072387493,0.697839070064018,0.000990786199083328
0.0409530903120234,1.12985774661059,0.00122876510882006
0.0172918231318969,0.769467323585241,0.000926992533710853
0.0914900319710484,0.835119344968844,0.00105578874923956
0.162351546586947,0.841169792964849,0.00108238715504274
0.052491316337482,0.765376442021411,0.00127352510338507
0.096964104354667,0.771337634733784,0.000907333541873685
0.0901218044144445,0.837373186356312,0.0014337453874086
0.11555399082978,0.844979960060055,0.00103015625383885
0.105263243059329,0.869495290798409,0.00100671103192633
0.147122617978971,0.829942402753962,0.000738358416535654
0.137271759642241,1.01373034403281,0.00172058383265083
0.127706533140065,0.967064431599462,0.00132022273413961
0.086830942925303,0.863548106658589,0.00130875919106114
0.139540362633419,0.729684657803548,0.000945141366112351
0.0959201536002235,1.21024522245874,0.00119112119038909
0.102755796707759,0.886941740389457,0.00122133658575238
0.201742613830839,1.0947020614397,0.00118239838812326
0.047022623618767,0.742499340347341,0.000834469240292478
0.162443988720208,0.893031192584043,0.00103427706595394
0.102886724294501,0.806522246458273,0.00142141675724624
0.0694525665765943,0.827948506262352,0.001291862388728
0.29038242068736,0.760268802498724,0.000889327076071095
0.0893749089807476,0.54131865936763,0.000958356951915345
0.0343587818440254,0.948124888225077,0.00108224311135818
0.0993688777890748,0.868647095358738,0.000855828288937123
0.0866807122575338,0.988709318737811,0.00166755108863801
0.0839190577560201,1.06342269410966,0.00143983513134236
0.147900842037271,0.758403952081543,0.00118178181938339
0.0828035043813753,0.746180115108646,0.000969333382288468
0.374021210456626,1.10488682460106,0.0012975415155092
0.156387983783177,0.667347471350963,0.000682914789553122
0.0305159317783337,1.05519522595,0.00118182015627702
0.0364665476428434,0.865716776824144,0.000951365210169786
0.132470657037222,0.819378365262258,0.00112937651710988
0.155796440625235,0.933876996099079,0.0012019537447622
0.195356005083936,0.909247523010943,0.001228107770353
0.0557538964185181,0.831830705631535,0.00104061454226135
0.132784837587457,0.610176101833404,0.000825665632622244
0.115987993313085,0.715389268435657,0.00153472022812168
0.112072682237244,0.677568976872192,0.000817797202259411
0.124281639417332,0.963040251053631,0.000888253895289069
0.153503702976905,0.768892790181124,0.000747561156788275
0.113446884593934,0.815696149630413,0.00105592244766777
0.23791067788963,0.819162328241608,0.00115089922991249
0.12216124639866,0.899220637004217,0.000829375908115367
0.0808111014311791,1.23455300173263,0.00174896974111643
0.133941514287494,0.750567284230445,0.00104167374850333
0.143330815476945,1.07535888996581,0.00119085528008672
0.130724498646735,0.77453155555703,0.000993390172708986
0.0102645712118098,1.02360730861178,0.000876601452230359
0.087778601254284,0.88955562038923,0.00108549961894626
0.0163357313452029,0.686135351578107,0.00106383790200952
0.133885506747989,0.972745384961666,0.00123534847766192
0.0771909466890641,0.673008902016878,0.000879184168617955
0.138743736498497,0.778376478100572,0.000889075604518678
0.126025826690981,0.710536620866339,0.000848585870598661
0.176672446452551,0.682372144574704,0.000992797411673575
0.357070422228519,0.762466610723436,0.00117019532067163
0.101439052338519,1.12084643155608,0.00170582426685053
0.120924632992039,0.747790376305484,0.0010859584337076
0.137858338757778,0.829008778971862,0.00130915565003632
0.117567948384042,0.670821827676087,0.000658950484813339
0.348598816362527,0.727939055713657,0.000714204118904472
0.234152539054823,0.832272395149475,0.000685686059664549
0.199970600001738,1.01741024266985,0.00104754535846493
0.122313155655579,0.645678796983928,0.000916446202092064
0.170553959359335,0.746502838935136,0.000958120987091014
0.135797445647772,0.721009132032664,0.000863312818733829
0.450088934588341,0.799015559440963,0.000882371973465796
0.110678463113226,0.764652460871157,0.000885063097634642
0.170420006219222,0.710446912292715,0.000986145507300171
0.111271584946275,0.742576519091244,0.000874357167869957
0.237743942398695,0.99821263038319,0.00107753108584296
0.233646183774907,0.649250735285772,0.000630599428248057
0.167599029964109,0.784031598513993,0.000964579482773748
0.0890352323917944,0.628621275872559,0.000789126435935124
0.110870322506767,0.833706970110851,0.000996735497011527
0.0573421165582257,0.905460806517107,0.00118296471793058
0.127405552593113,0.943398594773791,0.00159826628480871
0.106919914010682,1.11231252395429,0.00156046283293062
0.115272739189053,0.919994419889207,0.0013764990141065
0.115567765513037,0.661094233060967,0.000884269993723249
0.109909154573526,0.690587654979738,0.000765796592362403
0.1939129440889,0.974736373342621,0.00104931568086463
0.105569396614587,0.674140758157539,0.00103258576782318
0.121002041352097,0.766968369730802,0.00169236203104412
0.169657034874391,0.671625588181761,0.00102570074312649
0.10160349867601,0.960856359243967,0.000958120732789124
0.10769411837384,0.699707325693263,0.000896053583487251
0.222082107956757,0.818188632033862,0.000804719144985116
0.0458238155752501,0.805811948840237,0.0013172145429981
0.147574576357323,0.97118186368597,0.00128942422021658
0.0876119196325622,1.31674068066229,0.00181734574061672
0.0308136910479331,0.680987522842276,0.00117554249691304
0.1141028236081,1.05126975860596,0.00113691526428931
0.117471764982514,1.18782299556779,0.00139754334675692
0.127563461494212,0.848623426481255,0.00155699614494361
0.11282862836125,0.868031362802304,0.00100739382193477
0.200165102779917,0.91090423830842,0.00116412047334008
0.0997440133826977,0.679211895499224,0.0010524155423931
0.139721956019682,0.856729182425492,0.00125587001165483
0.152211251031364,0.798167108319411,0.00158816312850215
0.0919063080156195,0.862106100877993,0.00100098530981997
0.104835162845158,0.86713527840739,0.000948067854932535
0.11624850533648,0.819935769939114,0.000995974314195309
0.175438411735679,0.955656971391509,0.000985168871540048
0.0194586613033998,0.883598641293403,0.00100174765985071
0.230137881147859,0.909627433207293,0.00114838552196019
0.174110782165429,1.25381810721,0.00172854793839689
0.0961641823232119,0.930036532240044,0.0011610918304181
0.203122734377363,0.805264074557404,0.00112417443460464
0.0657421969956208,1.1393227135335,0.00173754191551754
0.178968152597694,0.816339616299315,0.00147762345436221
0.0811943964153219,0.844517162751021,0.00117553948062285
0.0754914743079097,1.07470483857049,0.000859354525929968
0.040335899659972,0.855285199627639,0.00105172646146655
0.0995065820303274,0.890591604152536,0.00125420478653546
0.153810578744302,0.80342022006974,0.000928329051681326
0.0857452858890693,0.987062849758973,0.00178143566310687
0.0249934809047958,0.77656232760621,0.000929823692141753
0.147666431191865,1.27047530533859,0.00138593809868669
0.195510782991633,1.0963485480706,0.00146337432815212
0.0944869873360658,0.884422405967509,0.00100051552515673
0.0354630872763474,0.685035129676611,0.000663281425439718
0.0834062710151732,0.822333955642003,0.0010968514972327
0.0820049549688274,0.721491985987011,0.000977968062579114
0.283369190810347,0.608971473109092,0.000471304780210483
0.0995067208464708,0.811510180576463,0.00152261948939066
0.0310267925445273,0.686937756270451,0.000701675909911095
0.0985836098155386,0.901924326100461,0.000869697550193699
0.133367711499001,0.965205162748225,0.00221269633492045
0.106926097224685,1.53403045275335,0.00185877454846096
0.14890858098482,1.12224856810374,0.00101696371510291
0.0876833934655249,1.15610692911688,0.00139164035651345
0.165970180847082,0.933889676181772,0.00132894779774594
0.0980758131009345,0.862298287541746,0.000713438377533506
0.0767247909498279,0.800064048097037,0.0010965695576354
0.132116406846483,1.03157300409902,0.00137633765852559
0.170615970777688,0.725829606022602,0.00115267853795651
0.16321250987902,1.10951784964021,0.000972794470431005
0.00960274277317158,1.03862441995737,0.00153762177217586
0.0423228381471214,0.815128942558509,0.000775893262955503
0.168479205611915,0.853726921900305,0.0010430881116915
0.149670542120722,0.819228953833521,0.00080020755714189
0.0822452495465847,0.904015099015167,0.000926535040365028
0.11850074162627,0.790457631958323,0.00088453487777974
0.19007222544773,0.738326162728072,0.00102029585881593
0.133878461851903,0.828378109743686,0.00107710702225616
0.204541821873069,0.888339544835193,0.00126710289940879
0.166659473532107,0.708851820062165,0.00136719762059679
0.132202309699388,0.71201225836505,0.00129824091716527
0.100435869281082,1.01045592049022,0.000976703055295684
0.0973572052017468,0.822174364882855,0.0012476871516101
0.0857284444546124,0.851686216935169,0.000908619441948048
0.103797840864742,0.808113951474552,0.00107147439235074
0.127132249474083,1.08621630478539,0.00113395892504921
0.287058859964888,0.783892066455237,0.0014725772512977
0.120605716055532,1.0138480343882,0.00135819546549741
0.14905565145402,0.820584365798733,0.000886387845704517
0.112634133298935,0.761743839110363,0.000630727446579353
0.122088914485115,0.697770342071241,0.000699791258772826
0.026723448339843,0.763206432194582,0.000952741640408554
0.100536243380842,0.737583781425228,0.000844378888338231
0.0979772622672291,0.715686277389044,0.0010809099024593
0.13810986887305,0.817111140991463,0.00111647382558025
0.0116840230111248,0.741866700919366,0.00115558781176156
0.0990444800814254,0.63809568151964,0.000721322110571379
0.114930339390312,0.713308538852286,0.00122581616970813
0.00227740675752742,0.751025440058601,0.000984095112185977
0.158985245570342,1.35413841233596,0.00122646548157504
0.135105233180478,0.663906120741048,0.000653317677446358
0.0666627545739003,0.807912307667778,0.00135552739584229
0.00693001159805351,0.9141897172121,0.00124261733018477
0.0913305587940642,0.751440110736288,0.00109116460124859
0.0752832189650385,1.17184271694583,0.00163613913782211
0.326624662866997,0.745061320463525,0.00100500019596418
0.100171160410999,0.898222967147746,0.00183494084998232
0.147104911826678,0.736470502866264,0.000560493632778731
0.112367991021648,0.729713040993347,0.00109251737824145
0.172508721364566,0.818994152603248,0.0009567612700176
0.193534773083958,1.00091034090904,0.000962481592735277
0.116874180553233,0.665394644039013,0.000989905301647065
0.133266768917994,0.799020031813259,0.00122176879733763
0.0895242445631009,0.845922154294439,0.00104097709760689
0.170962968468829,0.686838142835614,0.00124668365344502
0.323795129098015,0.653682934379983,0.000703745463346548
0.201414637295635,0.680243689654542,0.00116382177406187
0.135839227186225,1.16038026645997,0.00139281559905879
0.240684447840218,0.84942018296348,0.00131221251085398
0.0929125189142553,1.1044719436322,0.00202392113120003
0.0888015866808088,1.0760619893569,0.00123925729831475
0.14663290911238,0.816807564959089,0.00105110564910494
0.10427400543554,0.784721501230172,0.00095036214249793
0.14389176235013,1.14468275494301,0.00192745830727132
0.265300043810073,1.05732942637493,0.00148087296497606
0.106740538576086,0.911172653368509,0.00115157601592175
0.133520932908973,0.941743979938919,0.000923792272093407
0.00785112502479843,0.890514941740621,0.00118672022304633
0.0867618564222495,1.06040057955744,0.00115902962645268
0.189101829198968,0.786847485811228,0.00109054355626782
0.130100511384631,0.736120813424532,0.000734831359312436
0.103231746273326,0.798782863012041,0.000813136660627176
0.0876683390521862,0.888127425755101,0.00133772822710024
0.0629133095848287,1.01185387575313,0.00199759992288431
0.00618002355827915,1.09277292127022,0.00109481210211175
0.110845441823727,0.838010680944047,0.00107639580632668
0.202970900458249,0.803963935257625,0.00130283753934575
0.100655061248594,0.911036605776281,0.00108204989940713
0.109716679275482,0.843224723898966,0.00117936028454615
0.0747574031126326,1.21193283197512,0.00151213167138511
0.0707626912136149,1.24820086806248,0.00179588272030799
0.0195452484578132,0.816470023596729,0.00138612445975282
0.0809984892554644,0.872940788922275,0.00157684093548377
0.233563247925393,0.749732479530478,0.000510362158815479
0.137000474965212,0.648509297139542,0.000607615764384474
0.0903095058748341,0.901307612753816,0.00110347265260296
0.278712822405108,0.64503325076985,0.000606719675057995
0.0981207222689019,1.04594836751772,0.00114898663153506
0.0610405671240291,0.854093870428554,0.00136379964731202
0.135185764075012,0.744888409438617,0.00136399839919384
0.0298551270207234,0.925934632899489,0.00195484287161195
0.081683929769344,0.802772961386905,0.00113991578868153
0.0845198853846149,0.808800607123983,0.00135741758318712
0.186330929010298,0.774018201602873,0.00117365975749638
0.0932503598271337,0.853236818062579,0.00129476132527878
0.185350841435236,0.931985660543809,0.000832474909545124
0.151327252351008,0.647811768296973,0.000632621292205192
0.148289487989409,0.772010383885962,0.00115838307210272
0.140091625150385,0.842942617577143,0.000546308502080778
0.0974583218030195,0.798498846195162,0.000975461522507203
0.191208648859257,0.810232407363601,0.000756000916663888
0.0771968502832655,1.4382419061569,0.00111302578834344
0.132064781909169,1.09001523638465,0.00133429617600573
0.148014789102723,0.805286550349644,0.00168428624016304
0.0855633212566963,1.14775115416726,0.00114555103817299
0.0958941410084569,1.18373395194551,0.00142073392572107
0.105734493531336,0.939388724390296,0.00134363053877656
0.161791061123408,1.28645767173267,0.00107567930485715
0.0937858186829788,0.812522907971847,0.00117915098054658
0.00811303896438809,1.04231167181967,0.000929342920592374
0.0807413777023786,0.904384544577243,0.00111745168451269
0.0801921261028825,1.04852496010525,0.00183783031103633
0.082404132116576,0.956314241205585,0.00115883681652241
0.111179449693852,0.764096924654302,0.000824369873017603
0.152575195753889,0.79288856162455,0.00108452762199647
0.193240372621883,0.980678464318954,0.00101357231300553
0.0125183551556584,0.923126602614021,0.00146405518392107
0.0399640959194349,0.995561149685286,0.00151007535068443
0.0875814423364766,0.98055786081556,0.000995495946522043
0.110675030111327,1.14436647214071,0.000920732334484943
0.0528887931756537,0.846405659616414,0.00133931225827268
0.0811520175411307,0.723347140676986,0.0012130231985018
0.334214663602421,0.910380497624611,0.000802324554631355
0.0680451986449176,0.937756645893531,0.000877188934027073
0.205309177570696,0.83246020011422,0.000797398191743577
0.129071588028763,0.584963732750867,0.00064228149893329
0.12631253485269,1.10331536003941,0.00123462950975331
0.167535393969239,0.904754910868166,0.000705254089885539
0.0922214212709268,0.692011882357027,0.00122020424024841
0.109028622644561,0.605330659730634,0.000732830912816142
0.0961343026610788,0.715026941159855,0.000883376728185279
0.1275267427728,1.24115509045506,0.00140337063835149
0.109428038117655,0.913960891136784,0.00126236429464389
0.0717459991294244,0.836109828691605,0.00146886627637806
0.129348326311421,0.820145713838675,0.000769696917757696
0.204555577906924,1.06220971251974,0.00120611755960488
0.0958414269002088,0.812590038552301,0.000639318705491967
0.0426311972407187,1.05195725870282,0.00160086530208968
0.215985533274582,0.847327982771543,0.00118741652990273
0.0794609122737436,0.904952921484496,0.000823345242470894
0.100279351283481,0.68286759670301,0.000715334169700514
0.1329593186671,0.811374459068782,0.000554524470642372
0.348043542912569,0.69714913139464,0.00063760729604055
0.11107630060744,0.702870194357614,0.000820858157235513
0.1303223999576,0.911305677035429,0.00123960504569252
0.255570796276336,0.748865836073213,0.00115597108232397
0.0828691393087317,1.0791249877143,0.00141005023458632
0.137247813391405,0.90384929245569,0.00123087418305341
0.144214582602676,0.723944903839232,0.00103872220481189
0.110868584806244,1.16482125858591,0.0010097935498676
0.0691851832943672,1.02096893684667,0.00121487131120442
0.168661812349824,0.744584552399615,0.000798517509776587
0.0969574822825202,0.847202096642054,0.00127683293340367
0.145870952950552,0.734631805148133,0.00119936254578199
0.385941104651336,0.64377814008991,0.000900026913681722
0.117021488705017,0.906301940902519,0.00137638707968343
0.0042840368772848,1.09597024367824,0.000908686374811897
0.0714834609602735,0.83149749842783,0.00103158263750091
0.10858906767907,0.711884361849022,0.00128982538986401
0.132147047961928,0.869302825762417,0.0013725499058013
0.103019222288195,0.909962263037828,0.00114646393672978
0.0517158847611294,1.33328901963367,0.00107564019905498
0.155708039336554,0.749668824456811,0.000797673234504624
0.102187788125198,0.985365431296977,0.00128172924316335
0.141956921932962,0.669541451264554,0.000822028042763818
0.126951261209763,0.88418064999949,0.001676182420895
0.09095386746716,0.804913973492322,0.00121121464564408
0.152557132155469,1.02461129763845,0.000979715114855216
0.0226088306361661,1.04942204082202,0.00116230487755876
0.00288999197534392,0.734185591425931,0.0013200292477642
0.125173650939703,0.599953699188665,0.000688898475491162
0.00141962454115335,0.863368877458085,0.00108549142364719
0.191177148075056,1.22606041439292,0.00126033369514437
0.265325795329258,0.932309345583498,0.00109326535014268
0.176122302232256,0.69455380699015,0.000879463783853373
0.111158833629537,0.711905274044042,0.000835719129488944
0.176520697041627,0.826951551838766,0.0016467799397862
0.119729001562661,1.05065933822584,0.00136479525608455
0.130756665769958,0.763895099615006,0.00120876593331374
0.301284758388867,1.02670207078499,0.00148129007375576
0.0729537172361753,0.860145950442407,0.00150914479351878
0.116911447790985,0.954797877734715,0.00125354201113107
0.1082220101756,0.752186702979174,0.00143405316820095
0.112026067447768,1.06034125137751,0.00150907828862873
0.135032163997872,0.708090726435789,0.000954648993271851
0.0933957517976114,1.09978051025833,0.00159852606550243
0.112963859881961,0.640980694194554,0.000942168330329866
0.15409934778884,0.661917720373126,0.000941189716403602
0.0939409317845307,0.909740457887847,0.00127861483572123
0.0438658563841238,0.540068053644787,0.000672761820245191
0.112784648334584,0.865340883455652,0.00201045387022985
0.213829821252084,0.961546183515752,0.0012261776789608
0.0186587003135322,0.822605643051713,0.00092010779698261
0.0680424391548624,1.23104959083011,0.0009393586138631
0.120394308190243,0.766783332942649,0.000925044967508513
0.223779573868187,0.792216262035231,0.000666603749950126
0.1137313556136,0.391947384874424,0.000466739659496397
0.111145187491307,0.741215073409516,0.00121869035475274
0.114814700061353,0.84411883351543,0.00105837971886222
0.23578298868874,1.03106699363865,0.00111838879835812
0.154417968900624,0.907421743483686,0.00116465865528947
0.010043995317897,0.773836730215063,0.000907886098035439
0.109383527168038,1.28670976259662,0.00170160165486323
0.0225077312394491,0.869683373612798,0.00100891012916136
0.0328221506268747,0.657037974875945,0.00115426988582476
0.13131208358794,0.7780021334962,0.000932265431198599
0.0836063353604069,1.03955554221104,0.00133925201398643
0.21489710807205,0.910013434220789,0.000991372832028234
0.0794559330963864,0.728116715447594,0.00117993095082284
0.121683353465147,0.762828050338163,0.000788112484813512
0.106103797922177,0.697899665737366,0.00104171370654595
0.104146347714396,0.839103047127266,0.00112992088341165
0.240225343698409,0.783259695307783,0.00081922546804442
0.111733028527299,0.711388466494787,0.000840072826538383
0.106930357921512,1.0448911286731,0.000857398805712833
0.108745948388333,0.734199314809789,0.00110245604776411
0.0198511141925266,0.749945185710582,0.000836951905141492
0.240793368982759,0.875837668369513,0.00106987157888598
0.273222432073174,0.736591476764217,0.000732437828519807
0.073426208979147,0.755239519779274,0.00121844202478387
0.0765993715721596,0.786274319415041,0.000684964532925027
0.116722507741178,0.757204409813689,0.00116456930486646
0.167518923814792,1.00052376507239,0.00116057945720913
0.139107911722739,1.13142613440127,0.00179104280799908
0.269083211835567,0.789444271561252,0.00067962077536583
0.116963894495521,0.825249140186184,0.00128145120397466
0.146536564038157,0.983497367407833,0.000698233948164393
0.100889781485764,0.922201859870333,0.000901459503324269
0.0728393224076593,0.780373663640411,0.00120981327182203
0.00317943311502757,0.707092429199899,0.00208671081605232
0.217964290094552,0.874585740114805,0.00114630962989617
0.142491722650335,1.33046536106299,0.00109603408480691
0.110164516156787,1.06694264138346,0.00164705196901804
0.24012438562183,0.745857564596361,0.000766960473710501
0.0410870057646699,0.992267869233829,0.000851694599697982
0.0215851341825602,1.02078734590269,0.00109436851373397
0.132108612340456,0.751543214140543,0.00091726620321905
0.117800400997555,0.759699400763023,0.00108500513068655
0.115002385460597,0.899952072892048,0.00153657509104245
0.100440511212328,0.632181235570626,0.000772731394458936
0.0504614158926315,0.888622402879253,0.00125993276606531
0.0406521316753003,0.684218501174448,0.00101549777311732
0.107045482349775,0.929999060647508,0.0012701760148189
0.085014517881163,0.850465058495522,0.000836542444583165
0.109986416661209,0.986527374682914,0.000914187066802696
0.100002992499321,0.768222267561169,0.00109571808400066
0.0749010981074101,0.834016460455572,0.000838926245000622
0.207070621812357,0.743244858764595,0.000858353917910418
0.0184157754161776,0.708426175929393,0.00093792359268776
0.0775096492503582,0.891217449507362,0.00128718825472186
0.10683052332988,0.705034477114979,0.000863296398727002
0.149939252774848,0.655924906316973,0.00109980817772574
0.238839111068676,0.784485032293174,0.00100429246321247
0.231281519210779,1.20717039077606,0.00126867970068293
0.112459336082637,1.06090493681527,0.00112930965484053
0.252209018249151,0.997419589626598,0.001415691635984
0.119279918107961,0.692217773418561,0.000828849555518006
0.113481609886823,0.514625022483685,0.000491931228302496
0.0709710970331812,0.665492284696671,0.00106368172930158
0.206420778733317,0.776181461732118,0.00149527604100658
0.180044063270388,0.89753028514055,0.00089919808388571
0.254185227122615,1.18909122941221,0.00163283229742208
0.263837881886873,0.692704351025802,0.000756681609040778
0.118651395364635,0.953276918336908,0.00134469943301081
0.0789039222054497,1.04376207413781,0.00116108841932827
0.185070794137227,0.667633043221809,0.000614572316433462
0.117979254906703,0.874722842168822,0.000926376265320036
0.0885042393839478,0.949593780204843,0.00128450133869607
0.0842734934334458,0.813600224128495,0.00109036272053645
0.166452932326009,0.873034926383164,0.000712472055196492
0.308737216316883,0.94000237493889,0.00113749136401225
0.0902470543752194,1.16179392430831,0.00147774885526228
0.0503303733354342,1.18528936959998,0.00151657126834639
0.16978702160584,0.707422784008538,0.000824192980459166
0.300665578611738,0.786750216775305,0.000908662409969025
0.115083810421549,0.754464077321125,0.000988941987810089
0.0934681371008063,0.919526205053596,0.00127214014285399
0.0887371133649006,0.86885515494617,0.00137253112432087
0.0687255074252882,1.04602943042574,0.0018210932823761
0.149535894076242,0.593125460881418,0.000739819634817169
0.0891114265054683,0.943230078743726,0.00108218633907118
0.122553616584417,0.659401507664454,0.000887919469343388
0.121756879965118,0.934237013445667,0.000902113874095834
0.184629520711223,1.0243338172593,0.000894283183550259
0.0931763378658797,1.08127943261949,0.00123631194225415
0.230747153794708,0.958180035587037,0.00106151810009219
0.114830273437435,0.620625870465131,0.000512665706508434
0.00611964014434109,0.948861689037323,0.00134413844466837
0.0893263289700945,0.82397552811908,0.00116485705287877
0.154521859257612,0.850175766461276,0.00107180877028837
0.171935695216641,0.813406111141814,0.00114760870485289
0.0389454395002637,0.787156580049217,0.00132756626455766
0.0837200383645856,0.771877584548153,0.00126780103969778
0.00923015762683741,0.817587105625381,0.00126019778778532
0.176334182350664,0.851124207777034,0.00131167807198976
0.0898464685822429,0.898691801461569,0.00113559547513884
0.20064481955547,1.06803538262884,0.00132171003231624
0.112030042442184,0.835291982311786,0.000850231724679003
0.132593795498619,0.784395684123359,0.00105953872441618
0.0958167820661997,0.789365883708875,0.00101339491649532
0.167451323116741,0.74631631135316,0.000634067770120908
0.121853009989729,0.736841903963873,0.00088439651899262
0.178489740308386,0.834746770217893,0.00107838567681362
0.0767163413696725,1.04222474381743,0.00129823605974705
0.104779468212971,0.967333245840731,0.00155777450499796
0.0936457126479678,1.15819407145505,0.00140589383819994
0.202172515123996,0.875191906704181,0.0015148792591538
0.0413197445285019,0.872939252834937,0.00120564284003568
0.158450691693628,0.936527912210646,0.00130006216692576
0.144897641186013,1.27239427020356,0.0014979696387185
0.234537895384152,0.738732599648976,0.000919431664983445
0.0199445466795351,0.679759128689096,0.00106473127447478
0.238352248059002,1.04006085955894,0.00130637729122444
0.121362865134512,0.773429952151026,0.000980013820151396
0.122069295167545,0.876636078160662,0.00133124401252778
0.0959340420273463,1.00910355190675,0.00125155257553145
0.096668837494195,1.05943557006258,0.000990970444071356
0.00960448739583629,0.737214666987605,0.00106895489912481
0.127283790389812,0.936660762383411,0.00126407539313958
0.127852090113958,0.892130812525713,0.00102365358664801
0.180291487267673,0.919881257110352,0.00101121377694464
0.161897001397631,0.683025748598367,0.000751053309829253
0.150015287731651,0.82239304835146,0.00084373708641287
0.129926053628494,0.857160156778362,0.00120436412844047
0.0893518810501999,0.654588280815979,0.000941225276947085
0.105498509305851,0.730936588481864,0.00102745114952468
0.135651760517605,1.10232851561965,0.00159656012759408
0.135052639069864,1.19879430277774,0.00209302732867172
0.108690731798241,1.34790627049032,0.00169960630961978
0.0856720743873136,0.95535697407118,0.00108889487182909
0.101613657248486,1.09090606975598,0.00143268711226901
0.0797019751353587,1.04741199622015,0.00142427670840386
0.116576339410687,1.00887006865423,0.00125365136196616
0.228121266125207,0.76497622796765,0.00079038536396656
0.202627961702378,0.991263509984536,0.000993678662937534
0.0921477776754988,0.835322379634967,0.00101367015071904
0.0486470720568115,0.653007112126453,0.00118964090566264
0.16276280591633,0.681814732502159,0.000494214066931026
0.127332843492999,0.706738368230059,0.00105163153333753
0.141489118432319,0.703645573605515,0.00121494499026829
0.110488288157426,0.6303891981242,0.00102972501174005
0.117059260005558,0.679203181592994,0.00084952147185868
0.222513893151953,0.91944480599767,0.00132940042031085
0.105222231877133,0.829216229902138,0.00118216690123106
0.0920851284767392,1.30076945959899,0.00157510448093441
0.0969525300357453,0.849406219740242,0.000820544947659292
0.173696400812279,0.977370198082426,0.00190095431869388
0.0815841854482582,0.940546430240121,0.00131857783818349
0.0956464802219939,0.71835111470444,0.00102061857216868
0.0924347189663277,0.972900729264496,0.00164443868843282
0.113573737381885,0.802583923142702,0.00121494792514074
0.053601957170942,0.849523529075547,0.00118863819335476
0.126294246584769,0.835183733831229,0.00114609705177931
0.143518592524543,0.727192471062692,0.00103291946392819
0.0833955093234096,0.799254502982312,0.000777156214373436
0.00585363137892038,0.529946426612344,0.000605831951336773
0.105281371149364,0.728066862056822,0.000831498850996552
0.170738218717063,1.00543579688851,0.00127070066183752
0.310206185832182,0.821306717892379,0.00104632133002294
0.146427787808096,0.744200665618181,0.000946519716466018
0.128073531421051,0.736128492957473,0.000897466622116493
0.0895441153606213,0.77681407894325,0.00103739925500605
0.0801674068994908,1.16829987464624,0.00196242461547991
